order_id,review_score,review_comment_title,review_comment_body,review_creation_date,review_answer_timestamp
ORD_000754,5,,,2024-01-09 16:08:00,2024-01-14 16:08:00
ORD_000755,5,,,2024-06-03 00:19:00,2024-06-05 00:19:00
ORD_000756,5,,,2024-04-23 06:54:00,2024-04-27 06:54:00
ORD_000757,4,,,2024-06-10 00:49:00,2024-06-15 00:49:00
ORD_000758,5,,,2024-12-19 08:58:00,2024-12-20 08:58:00
ORD_000759,5,,,2024-10-10 16:35:00,2024-10-11 16:35:00
ORD_000760,4,,,2024-10-19 18:09:00,2024-10-24 18:09:00
ORD_000761,2,,,2024-02-18 01:29:00,2024-02-19 01:29:00
ORD_000762,5,,,2024-07-01 04:08:00,2024-07-02 04:08:00
ORD_000763,5,,,2024-05-15 11:56:00,2024-05-18 11:56:00
ORD_000764,5,,,2024-10-25 07:14:00,2024-10-29 07:14:00
ORD_000765,1,,,2024-05-11 09:05:00,2024-05-12 09:05:00
ORD_000766,5,,,2024-10-19 12:36:00,2024-10-21 12:36:00
ORD_000767,4,,,2024-04-21 23:04:00,2024-04-23 23:04:00
ORD_000768,4,,,2024-06-15 15:11:00,2024-06-17 15:11:00
ORD_000769,3,,,2024-09-06 22:44:00,2024-09-10 22:44:00
ORD_000770,4,,,2024-10-22 03:38:00,2024-10-23 03:38:00
ORD_000771,4,,,2024-11-24 09:02:00,2024-11-25 09:02:00
ORD_000772,4,,,2024-10-22 12:05:00,2024-10-27 12:05:00
ORD_000773,5,,,2024-01-29 10:22:00,2024-02-03 10:22:00
ORD_000774,5,,,2024-08-10 13:59:00,2024-08-15 13:59:00
ORD_000775,4,,,2024-03-02 07:47:00,2024-03-05 07:47:00
ORD_000776,5,,,2024-11-30 19:59:00,2024-12-02 19:59:00
ORD_000777,4,,,2024-01-06 20:49:00,2024-01-11 20:49:00
ORD_000778,3,,,2024-11-19 12:03:00,2024-11-20 12:03:00
ORD_000779,5,,,2024-06-05 16:02:00,2024-06-07 16:02:00
ORD_000780,3,,,2024-06-12 17:36:00,2024-06-15 17:36:00
ORD_000781,4,,,2024-03-17 10:32:00,2024-03-22 10:32:00
ORD_000782,3,,,2024-12-23 07:09:00,2024-12-27 07:09:00
ORD_000783,2,,,2024-01-26 21:46:00,2024-01-28 21:46:00
ORD_000784,5,,,2024-07-20 14:48:00,2024-07-21 14:48:00
ORD_000785,4,,,2024-10-31 18:32:00,2024-11-01 18:32:00
ORD_000786,4,,,2024-02-16 07:27:00,2024-02-19 07:27:00
ORD_000787,1,,,2024-05-28 12:09:00,2024-05-30 12:09:00
ORD_000788,5,,,2024-03-08 10:05:00,2024-03-13 10:05:00
ORD_000789,4,,,2024-08-31 18:47:00,2024-09-05 18:47:00
ORD_000790,5,,,2024-01-26 17:25:00,2024-01-31 17:25:00
ORD_000791,4,,,2024-05-14 02:25:00,2024-05-19 02:25:00
ORD_000792,3,,,2024-09-13 13:49:00,2024-09-15 13:49:00
ORD_000793,4,,,2024-12-23 04:48:00,2024-12-24 04:48:00
ORD_000794,3,,,2024-03-10 15:35:00,2024-03-12 15:35:00
ORD_000795,4,,,2024-04-11 15:25:00,2024-04-16 15:25:00
ORD_000796,4,,,2024-11-29 18:12:00,2024-11-30 18:12:00
ORD_000797,5,,,2024-10-14 19:47:00,2024-10-17 19:47:00
ORD_000798,2,,,2024-09-25 07:15:00,2024-09-28 07:15:00
ORD_000799,5,,,2024-02-06 08:49:00,2024-02-08 08:49:00
ORD_000800,3,,,2024-08-08 10:43:00,2024-08-13 10:43:00
ORD_000801,4,,,2024-10-21 02:07:00,2024-10-23 02:07:00
ORD_000802,4,,,2024-12-09 13:27:00,2024-12-11 13:27:00
ORD_000803,5,,,2024-07-06 11:12:00,2024-07-10 11:12:00
ORD_000804,3,,,2024-06-13 11:38:00,2024-06-14 11:38:00
ORD_000805,2,,,2024-12-01 00:49:00,2024-12-05 00:49:00
ORD_000806,4,,,2024-06-05 05:22:00,2024-06-06 05:22:00
ORD_000807,3,,,2024-11-11 14:39:00,2024-11-12 14:39:00
ORD_000808,3,,,2024-03-15 14:02:00,2024-03-16 14:02:00
ORD_000809,4,,,2024-04-29 06:43:00,2024-05-04 06:43:00
ORD_000810,2,,,2024-07-10 04:48:00,2024-07-14 04:48:00
ORD_000811,1,,,2024-02-13 03:47:00,2024-02-15 03:47:00
ORD_000812,5,,,2024-01-28 07:39:00,2024-02-02 07:39:00
ORD_000813,4,,,2024-03-16 09:00:00,2024-03-21 09:00:00
ORD_000814,3,,,2024-06-24 22:51:00,2024-06-26 22:51:00
ORD_000815,4,,,2024-02-26 09:28:00,2024-03-02 09:28:00
ORD_000816,5,,,2024-08-29 00:21:00,2024-08-31 00:21:00
ORD_000817,4,,,2024-04-17 23:34:00,2024-04-18 23:34:00
ORD_000818,4,,,2024-04-18 06:34:00,2024-04-20 06:34:00
ORD_000819,3,,,2024-09-24 08:35:00,2024-09-25 08:35:00
ORD_000820,4,,,2024-09-04 19:46:00,2024-09-05 19:46:00
ORD_000821,4,,,2024-03-13 22:44:00,2024-03-14 22:44:00
ORD_000822,5,,,2024-12-08 00:24:00,2024-12-11 00:24:00
ORD_000823,5,,,2024-10-25 21:33:00,2024-10-26 21:33:00
ORD_000824,5,,,2024-01-23 08:10:00,2024-01-24 08:10:00
ORD_000825,4,,,2024-01-31 09:12:00,2024-02-04 09:12:00
ORD_000826,4,,,2024-12-22 19:17:00,2024-12-23 19:17:00
ORD_000827,4,,,2024-01-28 14:41:00,2024-02-02 14:41:00
ORD_000828,3,,,2024-01-05 02:24:00,2024-01-09 02:24:00
ORD_000829,3,,,2024-12-04 08:42:00,2024-12-09 08:42:00
ORD_000830,5,,,2024-12-03 11:55:00,2024-12-06 11:55:00
ORD_000831,4,,,2024-02-25 00:18:00,2024-03-01 00:18:00
ORD_000832,4,,,2024-11-28 12:14:00,2024-12-02 12:14:00
ORD_000833,4,,,2024-07-13 16:45:00,2024-07-14 16:45:00
ORD_000834,4,,,2024-02-20 10:31:00,2024-02-23 10:31:00
ORD_000835,2,,,2024-11-01 17:05:00,2024-11-03 17:05:00
ORD_000836,5,,,2024-04-05 06:32:00,2024-04-06 06:32:00
ORD_000837,3,,,2024-08-22 17:59:00,2024-08-27 17:59:00
ORD_000838,5,,,2024-12-30 00:02:00,2025-01-03 00:02:00
ORD_000839,5,,,2024-05-06 16:19:00,2024-05-10 16:19:00
ORD_000840,5,,,2024-06-19 15:25:00,2024-06-23 15:25:00
ORD_000841,4,,,2024-03-21 00:22:00,2024-03-25 00:22:00
ORD_000842,1,,,2024-12-16 11:22:00,2024-12-18 11:22:00
ORD_000843,4,,,2024-11-16 09:15:00,2024-11-17 09:15:00
ORD_000844,5,,,2024-09-13 08:51:00,2024-09-14 08:51:00
ORD_000845,4,,,2024-02-01 20:16:00,2024-02-02 20:16:00
ORD_000846,5,,,2024-07-17 00:35:00,2024-07-22 00:35:00
ORD_000847,4,,,2024-05-23 07:09:00,2024-05-26 07:09:00
ORD_000848,4,,,2024-06-23 12:42:00,2024-06-26 12:42:00
ORD_000849,4,,,2024-03-11 02:46:00,2024-03-13 02:46:00
ORD_000850,4,,,2024-07-14 16:43:00,2024-07-15 16:43:00
ORD_000851,4,,,2024-11-09 20:43:00,2024-11-14 20:43:00
ORD_000852,5,,,2024-04-26 13:15:00,2024-04-29 13:15:00
ORD_000853,5,,,2024-10-20 04:27:00,2024-10-22 04:27:00
ORD_000854,5,,,2024-06-08 19:21:00,2024-06-10 19:21:00
ORD_000855,5,,,2024-08-17 17:08:00,2024-08-19 17:08:00
ORD_000856,5,,,2024-04-15 20:08:00,2024-04-19 20:08:00
ORD_000857,1,,,2024-10-24 17:43:00,2024-10-27 17:43:00
ORD_000858,5,,,2024-04-13 04:19:00,2024-04-15 04:19:00
ORD_000859,3,,,2024-12-18 22:57:00,2024-12-20 22:57:00
ORD_000860,3,,,2024-09-25 04:27:00,2024-09-29 04:27:00
ORD_000861,5,,,2024-03-15 20:59:00,2024-03-16 20:59:00
ORD_000862,4,,,2024-10-16 05:20:00,2024-10-19 05:20:00
ORD_000863,2,,,2024-02-04 17:34:00,2024-02-08 17:34:00
ORD_000864,3,,,2024-03-01 05:20:00,2024-03-03 05:20:00
ORD_000865,1,,,2024-03-15 23:01:00,2024-03-18 23:01:00
ORD_000866,5,,,2024-06-12 13:26:00,2024-06-13 13:26:00
ORD_000867,1,,,2024-06-04 14:47:00,2024-06-08 14:47:00
ORD_000868,3,,,2024-11-22 23:17:00,2024-11-26 23:17:00
ORD_000869,4,,,2024-03-18 06:06:00,2024-03-20 06:06:00
ORD_000870,4,,,2024-03-08 05:01:00,2024-03-10 05:01:00
ORD_000871,5,,,2024-11-09 19:17:00,2024-11-11 19:17:00
ORD_000872,1,,,2024-11-06 18:39:00,2024-11-08 18:39:00
ORD_000873,4,,,2024-04-28 19:14:00,2024-05-02 19:14:00
ORD_000874,5,,,2024-04-28 21:01:00,2024-05-01 21:01:00
ORD_000875,5,,,2024-07-02 02:44:00,2024-07-03 02:44:00
ORD_000876,5,,,2024-09-01 04:32:00,2024-09-06 04:32:00
ORD_000877,5,,,2024-11-05 15:45:00,2024-11-08 15:45:00
ORD_000878,2,,,2024-11-28 11:11:00,2024-12-01 11:11:00
ORD_000879,4,,,2024-07-17 15:30:00,2024-07-20 15:30:00
ORD_000880,4,,,2024-03-11 05:12:00,2024-03-16 05:12:00
ORD_000881,5,,,2024-04-25 01:26:00,2024-04-27 01:26:00
ORD_000882,3,,,2024-01-08 08:26:00,2024-01-09 08:26:00
ORD_000883,3,,,2024-04-23 23:42:00,2024-04-27 23:42:00
ORD_000884,4,,,2024-04-13 06:04:00,2024-04-16 06:04:00
ORD_000885,2,,,2024-03-31 14:55:00,2024-04-05 14:55:00
ORD_000886,3,,,2024-11-11 15:44:00,2024-11-13 15:44:00
ORD_000887,5,,,2024-06-15 14:56:00,2024-06-19 14:56:00
ORD_000888,4,,,2024-05-06 13:25:00,2024-05-07 13:25:00
ORD_000889,5,,,2024-01-22 19:47:00,2024-01-23 19:47:00
ORD_000890,5,,,2024-07-13 23:20:00,2024-07-17 23:20:00
ORD_000891,4,,,2024-07-20 19:47:00,2024-07-21 19:47:00
ORD_000892,3,,,2024-10-19 19:34:00,2024-10-23 19:34:00
ORD_000893,3,,,2024-09-25 20:56:00,2024-09-30 20:56:00
ORD_000894,4,,,2024-12-26 01:33:00,2024-12-30 01:33:00
ORD_000895,5,,,2024-02-25 14:29:00,2024-02-29 14:29:00
ORD_000896,4,,,2024-01-22 07:33:00,2024-01-24 07:33:00
ORD_000897,1,,,2024-10-02 12:47:00,2024-10-03 12:47:00
ORD_000898,4,,,2024-01-21 17:24:00,2024-01-25 17:24:00
ORD_000899,5,,,2024-09-21 20:03:00,2024-09-23 20:03:00
ORD_000900,5,,,2024-04-07 09:28:00,2024-04-11 09:28:00
ORD_000901,5,,,2024-07-22 09:49:00,2024-07-24 09:49:00
ORD_000902,5,,,2024-05-26 14:10:00,2024-05-28 14:10:00
ORD_000903,4,,,2024-08-04 09:39:00,2024-08-07 09:39:00
ORD_000904,5,,,2024-01-28 22:33:00,2024-02-01 22:33:00
ORD_000905,3,,,2024-03-13 14:53:00,2024-03-16 14:53:00
ORD_000906,5,,,2024-11-26 14:05:00,2024-12-01 14:05:00
ORD_000907,5,,,2024-09-13 03:11:00,2024-09-16 03:11:00
ORD_000908,1,,,2024-10-26 22:34:00,2024-10-31 22:34:00
ORD_000909,5,,,2024-03-10 12:26:00,2024-03-12 12:26:00
ORD_000910,5,,,2024-06-14 14:01:00,2024-06-18 14:01:00
ORD_000911,4,,,2024-04-01 14:37:00,2024-04-03 14:37:00
ORD_000912,5,,,2024-12-30 06:56:00,2025-01-04 06:56:00
ORD_000913,2,,,2024-08-20 02:16:00,2024-08-21 02:16:00
ORD_000914,4,,,2024-06-14 22:41:00,2024-06-18 22:41:00
ORD_000915,4,,,2024-12-30 05:45:00,2024-12-31 05:45:00
ORD_000916,4,,,2024-03-04 02:07:00,2024-03-05 02:07:00
ORD_000917,5,,,2024-12-27 14:40:00,2024-12-29 14:40:00
ORD_000918,5,,,2024-07-04 02:33:00,2024-07-09 02:33:00
ORD_000919,5,,,2024-12-28 12:46:00,2025-01-02 12:46:00
ORD_000920,4,,,2024-09-18 19:10:00,2024-09-23 19:10:00
ORD_000921,5,,,2024-07-12 17:24:00,2024-07-17 17:24:00
ORD_000922,2,,,2024-01-23 05:58:00,2024-01-24 05:58:00
ORD_000923,5,,,2024-06-20 18:55:00,2024-06-21 18:55:00
ORD_000924,4,,,2024-12-03 04:10:00,2024-12-05 04:10:00
ORD_000925,2,,,2024-03-15 05:49:00,2024-03-20 05:49:00
ORD_000926,5,,,2024-12-30 01:26:00,2025-01-02 01:26:00
ORD_000927,3,,,2024-06-06 09:46:00,2024-06-10 09:46:00
ORD_000928,3,,,2024-08-16 09:40:00,2024-08-21 09:40:00
ORD_000929,4,,,2024-04-02 03:57:00,2024-04-07 03:57:00
ORD_000930,2,,,2024-03-08 06:00:00,2024-03-10 06:00:00
ORD_000931,3,,,2024-11-14 08:00:00,2024-11-16 08:00:00
ORD_000932,1,,,2024-08-22 15:54:00,2024-08-24 15:54:00
ORD_000933,4,,,2024-09-12 17:51:00,2024-09-14 17:51:00
ORD_000934,2,,,2024-01-03 19:56:00,2024-01-06 19:56:00
ORD_000935,5,,,2024-09-09 07:13:00,2024-09-14 07:13:00
ORD_000936,3,,,2024-10-28 21:30:00,2024-11-01 21:30:00
ORD_000937,5,,,2024-08-20 13:28:00,2024-08-22 13:28:00
ORD_000938,5,,,2024-02-10 19:38:00,2024-02-12 19:38:00
ORD_000939,4,,,2024-01-04 07:56:00,2024-01-07 07:56:00
ORD_000940,5,,,2024-10-07 08:39:00,2024-10-09 08:39:00
ORD_000941,5,,,2024-11-17 17:52:00,2024-11-19 17:52:00
ORD_000942,5,,,2024-04-16 01:11:00,2024-04-18 01:11:00
ORD_000943,4,,,2024-03-16 01:41:00,2024-03-19 01:41:00
ORD_000944,2,,,2024-06-27 01:09:00,2024-06-29 01:09:00
ORD_000945,5,,,2024-01-17 21:36:00,2024-01-19 21:36:00
ORD_000946,5,,,2024-11-04 09:21:00,2024-11-08 09:21:00
ORD_000947,5,,,2024-02-14 01:06:00,2024-02-17 01:06:00
ORD_000948,4,,,2024-08-01 05:10:00,2024-08-02 05:10:00
ORD_000949,5,,,2024-12-10 09:39:00,2024-12-11 09:39:00
ORD_000950,5,,,2024-12-04 22:44:00,2024-12-05 22:44:00
ORD_000951,3,,,2024-10-31 18:50:00,2024-11-03 18:50:00
ORD_000952,2,,,2024-10-14 05:29:00,2024-10-17 05:29:00
ORD_000953,3,,,2024-10-23 11:59:00,2024-10-25 11:59:00
ORD_000954,5,,,2024-01-19 02:49:00,2024-01-21 02:49:00
ORD_000955,5,,,2024-06-02 10:23:00,2024-06-03 10:23:00
ORD_000956,5,,,2024-07-13 02:48:00,2024-07-16 02:48:00
ORD_000957,4,,,2024-08-06 17:04:00,2024-08-10 17:04:00
ORD_000958,4,,,2024-05-29 15:08:00,2024-06-02 15:08:00
ORD_000959,4,,,2024-03-03 22:55:00,2024-03-06 22:55:00
ORD_000960,4,,,2024-05-20 10:33:00,2024-05-24 10:33:00
ORD_000961,5,,,2024-07-30 16:13:00,2024-08-03 16:13:00
ORD_000962,5,,,2024-12-22 06:39:00,2024-12-26 06:39:00
ORD_000963,5,,,2024-01-30 03:36:00,2024-01-31 03:36:00
ORD_000964,5,,,2024-11-18 16:05:00,2024-11-22 16:05:00
ORD_000965,4,,,2024-09-04 23:44:00,2024-09-05 23:44:00
ORD_000966,4,,,2024-11-05 22:18:00,2024-11-07 22:18:00
ORD_000967,5,,,2024-08-06 19:54:00,2024-08-09 19:54:00
ORD_000968,5,,,2024-06-11 08:33:00,2024-06-12 08:33:00
ORD_000969,3,,,2024-10-21 19:22:00,2024-10-25 19:22:00
ORD_000970,4,,,2024-03-07 19:36:00,2024-03-10 19:36:00
ORD_000971,3,,,2024-09-11 16:46:00,2024-09-13 16:46:00
ORD_000972,5,,,2024-11-19 15:31:00,2024-11-22 15:31:00
ORD_000973,4,,,2024-04-02 19:14:00,2024-04-04 19:14:00
ORD_000974,4,,,2024-12-28 09:12:00,2024-12-29 09:12:00
ORD_000975,2,,,2024-01-01 03:01:00,2024-01-02 03:01:00
ORD_000976,4,,,2024-08-26 20:50:00,2024-08-31 20:50:00
ORD_000977,5,,,2024-03-01 23:54:00,2024-03-04 23:54:00
ORD_000978,3,,,2024-04-16 19:26:00,2024-04-18 19:26:00
ORD_000979,5,,,2024-07-30 01:21:00,2024-08-04 01:21:00
ORD_000980,5,,,2024-06-28 17:51:00,2024-07-03 17:51:00
ORD_000981,5,,,2024-11-22 06:00:00,2024-11-27 06:00:00
ORD_000982,3,,,2024-11-23 06:44:00,2024-11-28 06:44:00
ORD_000983,5,,,2024-05-24 08:50:00,2024-05-26 08:50:00
ORD_000984,4,,,2024-02-04 09:19:00,2024-02-09 09:19:00
ORD_000985,5,,,2024-09-16 17:20:00,2024-09-17 17:20:00
ORD_000986,5,,,2024-01-04 03:43:00,2024-01-06 03:43:00
ORD_000987,3,,,2024-06-19 10:25:00,2024-06-20 10:25:00
ORD_000988,2,,,2024-10-18 19:01:00,2024-10-22 19:01:00
ORD_000989,4,,,2024-03-30 06:21:00,2024-04-04 06:21:00
ORD_000990,4,,,2024-06-22 21:30:00,2024-06-26 21:30:00
ORD_000991,3,,,2024-08-30 01:41:00,2024-09-02 01:41:00
ORD_000992,3,,,2024-03-10 15:09:00,2024-03-14 15:09:00
ORD_000993,4,,,2024-11-17 14:57:00,2024-11-21 14:57:00
ORD_000994,1,,,2024-10-01 10:29:00,2024-10-06 10:29:00
ORD_000995,3,,,2024-07-30 23:03:00,2024-07-31 23:03:00
ORD_000996,4,,,2024-09-23 09:36:00,2024-09-25 09:36:00
ORD_000997,2,,,2024-12-13 10:35:00,2024-12-17 10:35:00
ORD_000998,4,,,2024-10-01 00:13:00,2024-10-06 00:13:00
ORD_000999,4,,,2024-10-22 21:21:00,2024-10-26 21:21:00
ORD_001000,4,,,2024-06-30 02:09:00,2024-07-03 02:09:00
ORD_001001,5,,,2024-05-23 00:21:00,2024-05-28 00:21:00
ORD_001002,4,,,2024-07-11 20:34:00,2024-07-14 20:34:00
ORD_001003,4,,,2024-03-25 18:38:00,2024-03-26 18:38:00
ORD_001004,4,,,2024-07-18 05:38:00,2024-07-19 05:38:00
ORD_001005,5,,,2024-02-29 09:45:00,2024-03-04 09:45:00
ORD_001006,5,,,2024-06-10 22:02:00,2024-06-14 22:02:00
ORD_001007,5,,,2024-05-19 13:05:00,2024-05-23 13:05:00
ORD_001008,5,,,2024-09-11 07:23:00,2024-09-12 07:23:00
ORD_001009,3,,,2024-08-19 09:13:00,2024-08-21 09:13:00
ORD_001010,4,,,2024-09-25 09:11:00,2024-09-28 09:11:00
ORD_001011,1,,,2024-02-27 11:50:00,2024-03-02 11:50:00
ORD_001012,5,,,2024-01-20 06:58:00,2024-01-24 06:58:00
ORD_001013,5,,,2024-02-17 14:32:00,2024-02-22 14:32:00
ORD_001014,5,,,2024-01-13 15:57:00,2024-01-16 15:57:00
ORD_001015,4,,,2024-09-13 04:12:00,2024-09-18 04:12:00
ORD_001016,5,,,2024-06-23 15:46:00,2024-06-27 15:46:00
ORD_001017,4,,,2024-09-25 09:49:00,2024-09-29 09:49:00
ORD_001018,1,,,2024-06-16 04:49:00,2024-06-20 04:49:00
ORD_001019,4,,,2024-02-20 16:43:00,2024-02-23 16:43:00
ORD_001020,4,,,2024-03-08 06:46:00,2024-03-12 06:46:00
ORD_001021,4,,,2024-01-19 14:24:00,2024-01-24 14:24:00
ORD_001022,5,,,2024-09-24 03:00:00,2024-09-26 03:00:00
ORD_001023,3,,,2024-06-08 01:43:00,2024-06-12 01:43:00
ORD_001024,4,,,2024-10-31 02:21:00,2024-11-03 02:21:00
ORD_001025,4,,,2024-08-27 01:06:00,2024-09-01 01:06:00
ORD_001026,4,,,2024-09-23 21:47:00,2024-09-24 21:47:00
ORD_001027,5,,,2024-06-08 00:36:00,2024-06-10 00:36:00
ORD_001028,5,,,2024-06-08 20:57:00,2024-06-13 20:57:00
ORD_001029,5,,,2024-04-17 10:12:00,2024-04-19 10:12:00
ORD_001030,5,,,2024-04-08 09:17:00,2024-04-12 09:17:00
ORD_001031,5,,,2024-09-29 10:49:00,2024-10-03 10:49:00
ORD_001032,3,,,2024-08-13 21:07:00,2024-08-16 21:07:00
ORD_001033,5,,,2024-05-19 04:10:00,2024-05-23 04:10:00
ORD_001034,4,,,2024-05-20 03:00:00,2024-05-25 03:00:00
ORD_001035,3,,,2024-11-14 17:32:00,2024-11-17 17:32:00
ORD_001036,2,,,2024-02-22 06:34:00,2024-02-27 06:34:00
ORD_001037,5,,,2024-06-28 17:20:00,2024-06-30 17:20:00
ORD_001038,5,,,2024-05-18 04:45:00,2024-05-21 04:45:00
ORD_001039,3,,,2024-05-25 18:15:00,2024-05-28 18:15:00
ORD_001040,5,,,2024-03-28 02:19:00,2024-03-31 02:19:00
ORD_001041,5,,,2024-11-09 10:34:00,2024-11-13 10:34:00
ORD_001042,3,,,2024-08-15 01:08:00,2024-08-19 01:08:00
ORD_001043,3,,,2024-01-15 15:57:00,2024-01-17 15:57:00
ORD_001044,5,,,2024-12-11 01:06:00,2024-12-14 01:06:00
ORD_001045,4,,,2024-07-15 01:05:00,2024-07-18 01:05:00
ORD_001046,5,,,2024-08-06 12:11:00,2024-08-10 12:11:00
ORD_001047,2,,,2024-12-26 19:57:00,2024-12-31 19:57:00
ORD_001048,4,,,2024-10-30 20:53:00,2024-11-01 20:53:00
ORD_001049,5,,,2024-12-19 22:28:00,2024-12-20 22:28:00
ORD_001050,5,,,2024-11-11 11:19:00,2024-11-12 11:19:00
ORD_001051,5,,,2024-06-19 06:45:00,2024-06-20 06:45:00
ORD_001052,5,,,2024-12-09 17:05:00,2024-12-11 17:05:00
ORD_001053,5,,,2024-08-26 18:08:00,2024-08-30 18:08:00
ORD_001054,5,,,2024-02-17 22:29:00,2024-02-21 22:29:00
ORD_001055,1,,,2024-02-19 14:19:00,2024-02-24 14:19:00
ORD_001056,4,,,2024-12-16 20:45:00,2024-12-18 20:45:00
ORD_001057,1,,,2024-08-26 15:14:00,2024-08-29 15:14:00
ORD_001058,5,,,2024-04-24 04:55:00,2024-04-26 04:55:00
ORD_001059,4,,,2024-11-11 08:58:00,2024-11-16 08:58:00
ORD_001060,4,,,2024-07-05 12:11:00,2024-07-06 12:11:00
ORD_001061,4,,,2024-12-24 21:21:00,2024-12-26 21:21:00
ORD_001062,5,,,2024-06-15 14:31:00,2024-06-19 14:31:00
ORD_001063,5,,,2024-01-16 02:30:00,2024-01-18 02:30:00
ORD_001064,4,,,2024-02-27 11:30:00,2024-03-01 11:30:00
ORD_001065,5,,,2024-08-24 05:18:00,2024-08-26 05:18:00
ORD_001066,4,,,2024-06-27 19:36:00,2024-06-28 19:36:00
ORD_001067,4,,,2024-03-06 16:06:00,2024-03-09 16:06:00
ORD_001068,5,,,2024-07-26 22:50:00,2024-07-30 22:50:00
ORD_001069,4,,,2024-02-24 10:35:00,2024-02-27 10:35:00
ORD_001070,5,,,2024-11-28 02:50:00,2024-11-30 02:50:00
ORD_001071,3,,,2024-06-03 17:29:00,2024-06-06 17:29:00
ORD_001072,1,,,2024-07-24 18:26:00,2024-07-26 18:26:00
ORD_001073,5,,,2024-05-02 19:15:00,2024-05-03 19:15:00
ORD_001074,2,,,2024-10-07 05:30:00,2024-10-11 05:30:00
ORD_001075,5,,,2024-07-15 02:21:00,2024-07-16 02:21:00
ORD_001076,5,,,2024-04-16 22:37:00,2024-04-19 22:37:00
ORD_001077,3,,,2024-08-08 13:36:00,2024-08-12 13:36:00
ORD_001078,4,,,2024-06-24 17:44:00,2024-06-26 17:44:00
ORD_001079,3,,,2024-04-30 05:42:00,2024-05-04 05:42:00
ORD_001080,4,,,2024-12-08 02:47:00,2024-12-12 02:47:00
ORD_001081,2,,,2024-12-30 18:53:00,2025-01-03 18:53:00
ORD_001082,3,,,2024-09-06 03:37:00,2024-09-11 03:37:00
ORD_001083,4,,,2024-11-01 14:20:00,2024-11-06 14:20:00
ORD_001084,4,,,2024-10-11 03:52:00,2024-10-13 03:52:00
ORD_001085,5,,,2024-08-15 05:19:00,2024-08-16 05:19:00
ORD_001086,5,,,2024-07-26 02:38:00,2024-07-27 02:38:00
ORD_001087,5,,,2024-02-25 21:52:00,2024-02-27 21:52:00
ORD_001088,4,,,2024-11-01 12:20:00,2024-11-02 12:20:00
ORD_001089,5,,,2024-09-10 20:42:00,2024-09-12 20:42:00
ORD_001090,4,,,2024-02-01 02:13:00,2024-02-02 02:13:00
ORD_001091,5,,,2024-03-12 18:57:00,2024-03-15 18:57:00
ORD_001092,5,,,2024-11-21 00:48:00,2024-11-23 00:48:00
ORD_001093,4,,,2024-03-16 21:09:00,2024-03-18 21:09:00
ORD_001094,5,,,2024-08-19 17:18:00,2024-08-20 17:18:00
ORD_001095,5,,,2024-07-18 19:36:00,2024-07-22 19:36:00
ORD_001096,5,,,2024-08-16 06:13:00,2024-08-20 06:13:00
ORD_001097,5,,,2024-12-14 10:19:00,2024-12-19 10:19:00
ORD_001098,4,,,2024-10-18 21:19:00,2024-10-19 21:19:00
ORD_001099,4,,,2024-08-10 22:58:00,2024-08-11 22:58:00
ORD_001100,1,,,2024-06-25 02:37:00,2024-06-26 02:37:00
ORD_001101,5,,,2024-01-05 19:32:00,2024-01-07 19:32:00
ORD_001102,1,,,2024-07-25 04:54:00,2024-07-26 04:54:00
ORD_001103,5,,,2024-05-30 01:23:00,2024-06-02 01:23:00
ORD_001104,3,,,2024-10-08 01:00:00,2024-10-10 01:00:00
ORD_001105,3,,,2024-12-26 17:52:00,2024-12-28 17:52:00
ORD_001106,4,,,2024-07-02 03:55:00,2024-07-04 03:55:00
ORD_001107,5,,,2024-05-24 00:15:00,2024-05-29 00:15:00
ORD_001108,3,,,2024-08-09 22:37:00,2024-08-14 22:37:00
ORD_001109,4,,,2024-07-20 20:20:00,2024-07-23 20:20:00
ORD_001110,4,,,2024-12-30 12:25:00,2024-12-31 12:25:00
ORD_001111,3,,,2024-07-14 13:34:00,2024-07-19 13:34:00
ORD_001112,3,,,2024-04-18 21:11:00,2024-04-23 21:11:00
ORD_001113,5,,,2024-08-31 04:12:00,2024-09-03 04:12:00
ORD_001114,4,,,2024-10-11 12:53:00,2024-10-14 12:53:00
ORD_001115,1,,,2024-07-03 13:09:00,2024-07-06 13:09:00
ORD_001116,5,,,2024-05-27 21:08:00,2024-05-28 21:08:00
ORD_001117,5,,,2024-03-09 00:04:00,2024-03-13 00:04:00
ORD_001118,5,,,2024-11-27 00:09:00,2024-11-29 00:09:00
ORD_001119,4,,,2024-09-06 21:27:00,2024-09-10 21:27:00
ORD_001120,5,,,2024-03-10 02:08:00,2024-03-11 02:08:00
ORD_001121,5,,,2024-11-24 13:55:00,2024-11-29 13:55:00
ORD_001122,5,,,2024-08-21 22:38:00,2024-08-22 22:38:00
ORD_001123,4,,,2024-08-05 19:11:00,2024-08-06 19:11:00
ORD_001124,4,,,2024-08-20 16:27:00,2024-08-24 16:27:00
ORD_001125,5,,,2024-10-09 14:24:00,2024-10-11 14:24:00
ORD_001126,3,,,2024-06-30 07:11:00,2024-07-01 07:11:00
ORD_001127,4,,,2024-08-05 19:00:00,2024-08-10 19:00:00
ORD_001128,5,,,2024-10-22 15:54:00,2024-10-27 15:54:00
ORD_001129,5,,,2024-05-01 22:32:00,2024-05-04 22:32:00
ORD_001130,4,,,2024-05-17 13:59:00,2024-05-20 13:59:00
