order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
ORD_001595,1,PROD_000368,SELL_000016,2024-08-23,40.51,45.57
ORD_001595,2,PROD_000475,SELL_000022,2024-11-13,182.35,44.73
ORD_001595,3,PROD_000055,SELL_000021,2024-03-05,201.8,45.46
ORD_001595,4,PROD_000386,SELL_000005,2024-08-12,355.59,11.83
ORD_001596,1,PROD_000208,SELL_000023,2024-10-05,431.23,46.57
ORD_001596,2,PROD_000383,SELL_000013,2024-07-17,429.38,7.45
ORD_001596,3,PROD_000400,SELL_000024,2024-05-05,490.6,21.91
ORD_001596,4,PROD_000250,SELL_000013,2024-03-15,406.6,32.85
ORD_001596,5,PROD_000092,SELL_000021,2024-05-22,186.2,41.23
ORD_001597,1,PROD_000199,SELL_000040,2024-05-18,18.99,24.76
ORD_001598,1,PROD_000420,SELL_000014,2024-11-29,432.43,27.41
ORD_001598,2,PROD_000050,SELL_000035,2024-04-13,321.64,17.94
ORD_001598,3,PROD_000061,SELL_000049,2024-01-30,491.3,33.79
ORD_001598,4,PROD_000224,SELL_000025,2024-06-15,274.56,28.19
ORD_001599,1,PROD_000437,SELL_000046,2024-10-16,123.4,6.23
ORD_001599,2,PROD_000003,SELL_000018,2024-08-09,40.37,36.57
ORD_001600,1,PROD_000429,SELL_000042,2024-08-01,10.64,29.02
ORD_001600,2,PROD_000357,SELL_000041,2024-09-12,444.92,22.27
ORD_001600,3,PROD_000290,SELL_000044,2024-05-06,240.45,33.07
ORD_001601,1,PROD_000146,SELL_000019,2024-08-28,442.95,48.99
ORD_001602,1,PROD_000383,SELL_000036,2024-05-05,38.27,26.15
ORD_001602,2,PROD_000065,SELL_000032,2024-12-02,269.59,6.06
ORD_001602,3,PROD_000435,SELL_000030,2024-08-06,138.81,10.11
ORD_001603,1,PROD_000003,SELL_000044,2024-01-26,167.11,33.38
ORD_001603,2,PROD_000026,SELL_000008,2024-11-16,277.26,47.79
ORD_001604,1,PROD_000169,SELL_000020,2024-09-04,112.78,29.4
ORD_001604,2,PROD_000397,SELL_000001,2024-10-05,148.55,26.81
ORD_001604,3,PROD_000013,SELL_000025,2024-03-23,260.16,27.56
ORD_001604,4,PROD_000402,SELL_000001,2024-08-16,90.26,19.16
ORD_001605,1,PROD_000007,SELL_000024,2024-12-22,78.62,29.13
ORD_001605,2,PROD_000038,SELL_000021,2024-07-09,450.2,10.27
ORD_001606,1,PROD_000081,SELL_000017,2024-08-28,49.5,41.04
ORD_001606,2,PROD_000284,SELL_000033,2024-08-31,339.52,49.11
ORD_001606,3,PROD_000177,SELL_000001,2024-07-05,69.82,49.25
ORD_001607,1,PROD_000383,SELL_000045,2024-03-03,439.85,33.58
ORD_001607,2,PROD_000045,SELL_000033,2024-01-14,185.84,9.17
ORD_001607,3,PROD_000149,SELL_000007,2024-03-07,20.81,37.09
ORD_001607,4,PROD_000423,SELL_000001,2024-09-10,136.56,46.63
ORD_001607,5,PROD_000141,SELL_000048,2024-07-11,43.2,24.25
ORD_001608,1,PROD_000469,SELL_000014,2024-04-21,403.09,11.93
ORD_001608,2,PROD_000209,SELL_000045,2024-11-16,81.25,39.84
ORD_001608,3,PROD_000288,SELL_000037,2024-10-26,139.96,15.18
ORD_001608,4,PROD_000239,SELL_000040,2024-04-14,30.6,47.11
ORD_001608,5,PROD_000346,SELL_000024,2024-04-02,426.88,32.12
ORD_001609,1,PROD_000027,SELL_000024,2024-07-31,107.36,41.5
ORD_001609,2,PROD_000225,SELL_000006,2024-03-18,157.82,41.59
ORD_001609,3,PROD_000064,SELL_000014,2024-09-02,110.54,43.04
ORD_001609,4,PROD_000316,SELL_000006,2024-03-12,326.14,29.08
ORD_001610,1,PROD_000291,SELL_000015,2024-08-09,200.79,17.92
ORD_001611,1,PROD_000221,SELL_000020,2024-04-17,484.28,20.75
ORD_001611,2,PROD_000355,SELL_000013,2024-02-14,332.32,45.55
ORD_001612,1,PROD_000355,SELL_000039,2024-05-24,192.69,23.93
ORD_001612,2,PROD_000390,SELL_000008,2024-07-08,25.55,29.44
ORD_001612,3,PROD_000164,SELL_000007,2024-05-31,196.92,15.47
ORD_001613,1,PROD_000274,SELL_000029,2024-11-13,279.79,26.55
ORD_001614,1,PROD_000400,SELL_000015,2024-05-03,488.11,39.18
ORD_001614,2,PROD_000066,SELL_000013,2024-01-06,147.78,41.47
ORD_001614,3,PROD_000108,SELL_000016,2024-04-24,348.84,28.63
ORD_001614,4,PROD_000389,SELL_000016,2024-02-24,334.09,22.4
ORD_001615,1,PROD_000167,SELL_000002,2024-11-09,365.88,34.65
ORD_001615,2,PROD_000254,SELL_000002,2024-05-13,12.83,40.02
ORD_001616,1,PROD_000397,SELL_000035,2024-08-11,465.15,24.29
ORD_001616,2,PROD_000156,SELL_000030,2024-01-22,407.77,34.35
ORD_001617,1,PROD_000022,SELL_000048,2024-03-24,237.41,26.45
ORD_001617,2,PROD_000260,SELL_000039,2024-08-03,476.66,14.11
ORD_001617,3,PROD_000258,SELL_000002,2024-07-02,110.53,49.8
ORD_001617,4,PROD_000100,SELL_000034,2024-01-31,423.14,39.86
ORD_001618,1,PROD_000104,SELL_000013,2024-01-24,286.48,6.33
ORD_001618,2,PROD_000312,SELL_000038,2024-10-05,93.17,25.89
ORD_001619,1,PROD_000324,SELL_000044,2024-08-27,187.35,28.56
ORD_001620,1,PROD_000071,SELL_000007,2024-01-03,286.09,34.71
ORD_001620,2,PROD_000449,SELL_000042,2024-07-31,421.35,23.17
ORD_001620,3,PROD_000271,SELL_000044,2024-03-31,257.69,34.26
ORD_001620,4,PROD_000451,SELL_000028,2024-10-06,474.24,22.42
ORD_001621,1,PROD_000194,SELL_000050,2024-07-24,428.22,27.69
ORD_001622,1,PROD_000033,SELL_000011,2024-09-07,298.12,19.02
ORD_001622,2,PROD_000444,SELL_000011,2024-07-09,94.21,35.24
ORD_001622,3,PROD_000194,SELL_000021,2024-09-15,465.16,24.0
ORD_001622,4,PROD_000398,SELL_000005,2024-12-13,230.3,11.04
ORD_001622,5,PROD_000324,SELL_000019,2024-02-22,336.25,32.43
ORD_001623,1,PROD_000310,SELL_000029,2024-01-06,116.3,6.86
ORD_001623,2,PROD_000032,SELL_000034,2024-04-19,139.56,37.62
ORD_001623,3,PROD_000317,SELL_000035,2024-06-27,443.67,16.63
ORD_001623,4,PROD_000466,SELL_000034,2024-08-22,279.98,7.0
ORD_001624,1,PROD_000460,SELL_000035,2024-05-07,104.27,23.74
ORD_001624,2,PROD_000408,SELL_000021,2024-10-04,194.8,36.14
ORD_001624,3,PROD_000469,SELL_000048,2024-11-21,76.39,7.69
ORD_001625,1,PROD_000111,SELL_000005,2024-12-10,497.95,35.95
ORD_001626,1,PROD_000361,SELL_000028,2024-08-01,155.85,19.41
ORD_001626,2,PROD_000328,SELL_000039,2024-10-23,243.5,35.77
ORD_001626,3,PROD_000114,SELL_000041,2024-01-14,270.29,37.62
ORD_001626,4,PROD_000005,SELL_000045,2024-04-19,228.11,12.78
ORD_001627,1,PROD_000362,SELL_000016,2024-08-13,62.39,23.82
ORD_001627,2,PROD_000449,SELL_000034,2024-09-28,253.28,17.93
ORD_001627,3,PROD_000459,SELL_000006,2024-06-20,395.39,19.4
ORD_001628,1,PROD_000487,SELL_000041,2024-02-21,125.12,38.03
ORD_001628,2,PROD_000103,SELL_000046,2024-02-10,149.02,12.52
ORD_001628,3,PROD_000497,SELL_000008,2024-09-02,337.64,22.45
ORD_001628,4,PROD_000071,SELL_000018,2024-09-04,301.16,17.4
ORD_001628,5,PROD_000370,SELL_000017,2024-05-07,106.23,10.0
ORD_001629,1,PROD_000082,SELL_000029,2024-04-26,363.98,6.76
ORD_001629,2,PROD_000333,SELL_000040,2024-09-02,210.17,11.07
ORD_001629,3,PROD_000271,SELL_000020,2024-01-09,461.58,24.82
ORD_001629,4,PROD_000141,SELL_000046,2024-07-25,134.0,5.61
ORD_001629,5,PROD_000059,SELL_000022,2024-08-15,230.02,23.28
ORD_001630,1,PROD_000072,SELL_000008,2024-11-04,311.08,26.86
ORD_001630,2,PROD_000340,SELL_000021,2024-08-07,178.04,10.63
ORD_001630,3,PROD_000463,SELL_000022,2024-12-06,428.48,11.74
ORD_001630,4,PROD_000172,SELL_000036,2024-08-05,206.93,12.85
ORD_001631,1,PROD_000294,SELL_000039,2024-01-30,497.05,12.29
ORD_001631,2,PROD_000368,SELL_000027,2024-08-30,311.79,6.97
ORD_001632,1,PROD_000051,SELL_000021,2024-05-14,61.06,28.25
ORD_001633,1,PROD_000368,SELL_000015,2024-10-13,209.51,29.19
ORD_001633,2,PROD_000112,SELL_000016,2024-11-12,76.13,14.13
ORD_001633,3,PROD_000275,SELL_000043,2024-11-07,267.12,11.2
ORD_001633,4,PROD_000184,SELL_000042,2024-05-10,217.37,27.54
ORD_001634,1,PROD_000096,SELL_000037,2024-07-31,447.79,49.23
ORD_001634,2,PROD_000031,SELL_000015,2024-07-04,206.71,27.38
ORD_001634,3,PROD_000329,SELL_000036,2024-01-28,284.18,19.05
ORD_001634,4,PROD_000252,SELL_000042,2024-02-11,355.96,42.46
ORD_001635,1,PROD_000083,SELL_000027,2024-03-16,245.71,33.21
ORD_001635,2,PROD_000003,SELL_000042,2024-07-24,25.41,37.84
ORD_001635,3,PROD_000077,SELL_000028,2024-07-31,432.27,43.49
ORD_001635,4,PROD_000326,SELL_000003,2024-10-27,401.69,8.4
ORD_001635,5,PROD_000310,SELL_000003,2024-10-18,454.47,8.76
ORD_001636,1,PROD_000306,SELL_000007,2024-08-09,202.19,42.55
ORD_001637,1,PROD_000447,SELL_000021,2024-06-08,176.51,18.99
ORD_001637,2,PROD_000369,SELL_000016,2024-01-21,36.79,26.36
ORD_001637,3,PROD_000266,SELL_000018,2024-07-24,73.84,38.08
ORD_001637,4,PROD_000252,SELL_000047,2024-06-02,432.48,34.29
ORD_001637,5,PROD_000081,SELL_000001,2024-11-28,164.25,41.96
ORD_001638,1,PROD_000175,SELL_000043,2024-12-12,279.46,27.79
ORD_001638,2,PROD_000458,SELL_000030,2024-12-18,466.02,13.89
ORD_001639,1,PROD_000397,SELL_000013,2024-03-22,63.41,49.63
ORD_001639,2,PROD_000192,SELL_000050,2024-07-24,289.08,9.77
ORD_001639,3,PROD_000384,SELL_000029,2024-02-01,317.33,35.54
ORD_001639,4,PROD_000207,SELL_000049,2024-02-04,433.62,41.62
ORD_001640,1,PROD_000110,SELL_000043,2024-05-10,10.46,11.61
ORD_001641,1,PROD_000487,SELL_000002,2024-07-28,142.17,11.65
ORD_001642,1,PROD_000216,SELL_000017,2024-05-06,161.95,30.89
ORD_001642,2,PROD_000157,SELL_000049,2024-12-10,212.81,11.31
ORD_001642,3,PROD_000221,SELL_000044,2024-12-18,458.12,7.74
ORD_001642,4,PROD_000164,SELL_000013,2024-05-26,254.55,27.07
ORD_001643,1,PROD_000041,SELL_000006,2024-07-30,17.29,27.88
ORD_001643,2,PROD_000359,SELL_000037,2024-06-30,104.2,42.73
ORD_001643,3,PROD_000463,SELL_000036,2024-10-03,363.38,20.45
ORD_001644,1,PROD_000328,SELL_000036,2024-09-10,462.29,30.37
ORD_001644,2,PROD_000379,SELL_000012,2024-02-01,137.56,8.14
ORD_001644,3,PROD_000177,SELL_000021,2024-03-25,481.51,48.4
ORD_001644,4,PROD_000378,SELL_000011,2024-04-27,34.37,43.8
ORD_001644,5,PROD_000205,SELL_000018,2024-04-29,20.03,34.65
ORD_001645,1,PROD_000309,SELL_000032,2024-08-23,355.4,18.27
ORD_001645,2,PROD_000397,SELL_000019,2024-04-27,121.67,37.29
ORD_001646,1,PROD_000304,SELL_000045,2024-06-08,179.07,25.54
ORD_001646,2,PROD_000220,SELL_000032,2024-12-21,325.34,17.71
ORD_001647,1,PROD_000152,SELL_000031,2024-08-21,73.44,33.63
ORD_001648,1,PROD_000369,SELL_000018,2024-11-14,245.61,40.42
ORD_001648,2,PROD_000405,SELL_000048,2024-09-19,113.43,39.81
ORD_001648,3,PROD_000053,SELL_000037,2024-01-07,210.94,33.25
ORD_001648,4,PROD_000406,SELL_000043,2024-02-09,20.67,31.84
ORD_001649,1,PROD_000287,SELL_000019,2024-05-30,492.3,32.61
ORD_001649,2,PROD_000085,SELL_000038,2024-10-19,131.34,22.07
ORD_001649,3,PROD_000133,SELL_000009,2024-03-04,73.05,10.7
ORD_001649,4,PROD_000183,SELL_000033,2024-06-28,480.6,26.14
ORD_001650,1,PROD_000496,SELL_000050,2024-04-03,149.25,31.65
ORD_001651,1,PROD_000176,SELL_000042,2024-07-06,240.09,30.78
ORD_001652,1,PROD_000186,SELL_000050,2024-09-28,374.26,15.29
ORD_001653,1,PROD_000457,SELL_000025,2024-06-29,481.02,34.28
ORD_001653,2,PROD_000395,SELL_000015,2024-05-27,110.24,16.94
ORD_001653,3,PROD_000029,SELL_000046,2024-08-28,348.97,28.14
ORD_001654,1,PROD_000213,SELL_000042,2024-04-21,44.85,38.02
ORD_001655,1,PROD_000169,SELL_000040,2024-11-29,153.31,19.52
ORD_001655,2,PROD_000231,SELL_000035,2024-12-02,459.03,43.56
ORD_001655,3,PROD_000318,SELL_000002,2024-08-30,112.54,36.09
ORD_001655,4,PROD_000427,SELL_000008,2024-03-21,266.29,8.3
ORD_001655,5,PROD_000052,SELL_000005,2024-04-04,202.79,33.68
ORD_001656,1,PROD_000498,SELL_000043,2024-09-19,48.58,16.52
ORD_001657,1,PROD_000500,SELL_000036,2024-09-16,295.98,39.52
ORD_001657,2,PROD_000326,SELL_000030,2024-01-28,248.92,21.65
ORD_001657,3,PROD_000015,SELL_000029,2024-01-14,314.64,47.62
ORD_001657,4,PROD_000370,SELL_000002,2024-11-23,207.07,10.86
ORD_001658,1,PROD_000095,SELL_000029,2024-07-27,97.86,16.49
ORD_001658,2,PROD_000337,SELL_000049,2024-04-14,73.7,20.06
ORD_001659,1,PROD_000002,SELL_000050,2024-09-11,307.12,7.37
ORD_001659,2,PROD_000379,SELL_000032,2024-01-22,245.82,32.97
ORD_001660,1,PROD_000226,SELL_000039,2024-09-22,254.39,34.86
ORD_001660,2,PROD_000084,SELL_000045,2024-11-30,103.5,31.5
ORD_001661,1,PROD_000428,SELL_000013,2024-07-19,287.2,9.9
ORD_001661,2,PROD_000266,SELL_000020,2024-07-05,145.78,9.84
ORD_001661,3,PROD_000348,SELL_000038,2024-10-07,340.08,49.18
ORD_001661,4,PROD_000469,SELL_000024,2024-08-20,486.82,45.06
ORD_001662,1,PROD_000270,SELL_000011,2024-07-24,406.2,38.41
ORD_001662,2,PROD_000010,SELL_000007,2024-08-03,403.6,20.84
ORD_001663,1,PROD_000309,SELL_000047,2024-10-23,163.69,26.68
ORD_001663,2,PROD_000146,SELL_000029,2024-10-06,417.28,49.73
ORD_001663,3,PROD_000491,SELL_000007,2024-07-04,324.96,38.06
ORD_001664,1,PROD_000493,SELL_000014,2024-02-07,488.25,25.07
ORD_001664,2,PROD_000482,SELL_000050,2024-04-27,44.9,34.93
ORD_001665,1,PROD_000419,SELL_000032,2024-06-18,449.4,44.59
ORD_001665,2,PROD_000316,SELL_000028,2024-02-19,431.09,22.08
ORD_001665,3,PROD_000323,SELL_000004,2024-03-14,65.15,5.92
ORD_001666,1,PROD_000403,SELL_000003,2024-03-29,254.37,24.09
ORD_001667,1,PROD_000395,SELL_000037,2024-07-02,445.02,41.98
ORD_001667,2,PROD_000344,SELL_000049,2024-08-26,37.64,5.22
ORD_001667,3,PROD_000062,SELL_000041,2024-03-06,471.73,15.23
ORD_001667,4,PROD_000460,SELL_000042,2024-01-29,438.55,40.35
ORD_001667,5,PROD_000099,SELL_000007,2024-11-11,353.09,19.89
ORD_001668,1,PROD_000455,SELL_000032,2024-07-16,493.28,14.37
ORD_001668,2,PROD_000374,SELL_000036,2024-08-28,320.51,45.81
ORD_001669,1,PROD_000363,SELL_000032,2024-05-27,341.01,40.71
ORD_001669,2,PROD_000397,SELL_000012,2024-04-02,203.66,28.2
ORD_001670,1,PROD_000244,SELL_000021,2024-04-10,53.54,38.61
ORD_001670,2,PROD_000179,SELL_000011,2024-12-09,137.47,40.69
ORD_001670,3,PROD_000276,SELL_000032,2024-03-10,431.03,6.18
ORD_001670,4,PROD_000167,SELL_000029,2024-11-05,104.48,9.37
ORD_001670,5,PROD_000441,SELL_000042,2024-06-03,133.04,32.39
ORD_001671,1,PROD_000304,SELL_000046,2024-10-17,194.05,17.16
ORD_001672,1,PROD_000498,SELL_000049,2024-11-30,198.34,33.48
ORD_001672,2,PROD_000343,SELL_000013,2024-10-11,146.2,48.46
ORD_001672,3,PROD_000486,SELL_000046,2024-03-14,385.79,25.1
ORD_001672,4,PROD_000341,SELL_000005,2024-07-01,230.73,46.56
ORD_001672,5,PROD_000341,SELL_000041,2024-07-31,268.69,5.25
ORD_001673,1,PROD_000031,SELL_000021,2024-12-12,63.81,29.37
ORD_001673,2,PROD_000179,SELL_000006,2024-11-27,454.86,40.56
ORD_001673,3,PROD_000481,SELL_000013,2024-02-16,329.98,24.56
ORD_001673,4,PROD_000067,SELL_000002,2024-09-02,184.01,9.74
ORD_001674,1,PROD_000425,SELL_000048,2024-07-11,212.98,47.81
ORD_001674,2,PROD_000040,SELL_000040,2024-07-28,404.95,37.77
ORD_001674,3,PROD_000352,SELL_000025,2024-01-06,484.63,37.4
ORD_001675,1,PROD_000367,SELL_000018,2024-05-01,143.33,5.07
ORD_001676,1,PROD_000001,SELL_000012,2024-07-20,330.48,20.4
ORD_001677,1,PROD_000356,SELL_000020,2024-08-25,191.37,42.99
ORD_001677,2,PROD_000434,SELL_000050,2024-07-22,187.75,25.61
ORD_001677,3,PROD_000099,SELL_000047,2024-03-13,298.1,26.45
ORD_001677,4,PROD_000499,SELL_000020,2024-02-13,384.61,20.19
ORD_001678,1,PROD_000267,SELL_000021,2024-11-11,20.3,38.85
ORD_001678,2,PROD_000372,SELL_000010,2024-05-04,129.39,32.54
ORD_001678,3,PROD_000153,SELL_000028,2024-12-26,101.05,18.98
ORD_001678,4,PROD_000249,SELL_000041,2024-01-13,433.27,42.7
ORD_001679,1,PROD_000487,SELL_000022,2024-04-23,426.38,45.38
ORD_001679,2,PROD_000113,SELL_000001,2024-06-14,109.88,44.38
ORD_001679,3,PROD_000152,SELL_000011,2024-10-06,302.24,47.79
ORD_001679,4,PROD_000364,SELL_000034,2024-02-06,321.12,42.45
ORD_001680,1,PROD_000297,SELL_000013,2024-02-02,467.93,41.14
ORD_001680,2,PROD_000194,SELL_000008,2024-06-30,435.15,26.56
ORD_001681,1,PROD_000222,SELL_000026,2024-03-04,204.68,7.46
ORD_001682,1,PROD_000434,SELL_000030,2024-01-31,172.51,7.64
ORD_001682,2,PROD_000061,SELL_000008,2024-08-24,331.89,30.84
ORD_001682,3,PROD_000438,SELL_000044,2024-08-29,227.1,24.38
ORD_001682,4,PROD_000104,SELL_000007,2024-11-01,291.88,17.83
ORD_001683,1,PROD_000017,SELL_000037,2024-11-15,199.75,7.19
ORD_001683,2,PROD_000237,SELL_000018,2024-11-12,215.89,8.12
ORD_001683,3,PROD_000077,SELL_000010,2024-11-06,432.78,28.01
ORD_001683,4,PROD_000010,SELL_000033,2024-12-09,377.97,29.35
ORD_001684,1,PROD_000365,SELL_000031,2024-08-20,426.26,29.26
ORD_001684,2,PROD_000465,SELL_000033,2024-03-20,135.42,14.76
ORD_001684,3,PROD_000179,SELL_000040,2024-07-26,493.24,38.34
ORD_001685,1,PROD_000352,SELL_000028,2024-04-01,229.03,16.41
ORD_001685,2,PROD_000258,SELL_000012,2024-12-23,124.82,44.27
ORD_001685,3,PROD_000484,SELL_000003,2024-10-19,359.38,7.92
ORD_001685,4,PROD_000167,SELL_000017,2024-09-07,409.04,31.57
ORD_001685,5,PROD_000182,SELL_000002,2024-03-01,408.08,13.75
ORD_001686,1,PROD_000197,SELL_000029,2024-03-19,366.14,8.95
ORD_001686,2,PROD_000428,SELL_000021,2024-07-15,228.58,37.93
ORD_001687,1,PROD_000142,SELL_000002,2024-10-02,88.1,29.06
ORD_001688,1,PROD_000386,SELL_000026,2024-06-07,469.72,33.92
ORD_001688,2,PROD_000427,SELL_000008,2024-11-25,127.59,8.59
ORD_001688,3,PROD_000406,SELL_000021,2024-01-30,288.27,35.15
ORD_001689,1,PROD_000340,SELL_000014,2024-12-05,61.86,45.78
ORD_001689,2,PROD_000210,SELL_000041,2024-05-01,239.9,29.24
ORD_001690,1,PROD_000061,SELL_000042,2024-11-09,40.74,9.78
ORD_001690,2,PROD_000373,SELL_000005,2024-12-30,128.24,41.32
ORD_001691,1,PROD_000014,SELL_000018,2024-08-14,301.13,18.67
ORD_001692,1,PROD_000145,SELL_000039,2024-05-15,39.39,20.62
ORD_001692,2,PROD_000413,SELL_000035,2024-02-04,171.02,32.22
ORD_001692,3,PROD_000115,SELL_000040,2024-05-11,454.81,27.25
ORD_001693,1,PROD_000454,SELL_000006,2024-12-27,316.73,8.27
ORD_001693,2,PROD_000352,SELL_000011,2024-08-11,396.91,29.07
ORD_001693,3,PROD_000028,SELL_000002,2024-11-16,255.26,49.71
ORD_001693,4,PROD_000491,SELL_000044,2024-01-27,323.84,42.21
ORD_001693,5,PROD_000268,SELL_000005,2024-05-30,161.07,8.63
ORD_001694,1,PROD_000446,SELL_000047,2024-07-19,57.05,26.46
ORD_001694,2,PROD_000239,SELL_000044,2024-03-19,419.28,17.52
ORD_001694,3,PROD_000497,SELL_000001,2024-07-29,445.4,26.1
ORD_001694,4,PROD_000286,SELL_000002,2024-06-25,372.79,38.48
ORD_001695,1,PROD_000284,SELL_000010,2024-05-24,499.48,5.52
ORD_001695,2,PROD_000320,SELL_000042,2024-09-03,247.42,35.79
ORD_001695,3,PROD_000500,SELL_000045,2024-06-15,353.82,12.95
ORD_001696,1,PROD_000018,SELL_000015,2024-02-01,106.68,21.45
ORD_001697,1,PROD_000443,SELL_000027,2024-02-18,229.19,31.53
ORD_001697,2,PROD_000312,SELL_000028,2024-04-02,388.86,35.88
ORD_001697,3,PROD_000313,SELL_000020,2024-11-21,465.65,23.87
ORD_001697,4,PROD_000331,SELL_000007,2024-11-09,142.54,48.44
ORD_001697,5,PROD_000178,SELL_000033,2024-04-19,98.76,21.33
ORD_001698,1,PROD_000294,SELL_000003,2024-02-13,14.91,43.74
ORD_001698,2,PROD_000415,SELL_000026,2024-04-29,114.0,46.95
ORD_001698,3,PROD_000428,SELL_000009,2024-03-16,227.1,38.84
ORD_001698,4,PROD_000358,SELL_000049,2024-08-31,36.88,19.73
ORD_001698,5,PROD_000157,SELL_000044,2024-03-26,217.1,12.75
ORD_001699,1,PROD_000338,SELL_000048,2024-07-04,373.28,16.88
ORD_001699,2,PROD_000356,SELL_000018,2024-05-12,273.72,13.18
ORD_001699,3,PROD_000124,SELL_000034,2024-11-21,12.05,10.43
ORD_001699,4,PROD_000332,SELL_000022,2024-09-02,208.65,17.44
ORD_001699,5,PROD_000052,SELL_000044,2024-07-09,436.35,9.62
ORD_001700,1,PROD_000280,SELL_000049,2024-07-05,491.51,41.27
ORD_001700,2,PROD_000128,SELL_000011,2024-04-15,240.57,5.63
ORD_001700,3,PROD_000389,SELL_000014,2024-11-09,252.54,10.28
ORD_001700,4,PROD_000164,SELL_000011,2024-06-13,83.33,49.13
ORD_001700,5,PROD_000113,SELL_000010,2024-05-23,125.02,36.44
ORD_001701,1,PROD_000379,SELL_000014,2024-10-19,181.22,38.4
ORD_001702,1,PROD_000454,SELL_000028,2024-06-16,472.14,12.46
ORD_001702,2,PROD_000004,SELL_000032,2024-04-12,444.38,21.82
ORD_001702,3,PROD_000007,SELL_000027,2024-12-30,136.92,36.09
ORD_001702,4,PROD_000395,SELL_000021,2024-09-25,31.71,45.2
ORD_001702,5,PROD_000401,SELL_000034,2024-03-29,310.42,18.17
ORD_001703,1,PROD_000440,SELL_000044,2024-10-05,88.03,22.06
ORD_001703,2,PROD_000188,SELL_000048,2024-06-27,265.57,38.68
ORD_001703,3,PROD_000296,SELL_000013,2024-08-20,21.42,24.25
ORD_001703,4,PROD_000386,SELL_000011,2024-11-19,323.5,44.1
ORD_001704,1,PROD_000371,SELL_000014,2024-07-14,19.54,7.72
ORD_001704,2,PROD_000181,SELL_000035,2024-03-10,414.95,11.11
ORD_001704,3,PROD_000074,SELL_000049,2024-04-14,469.17,34.9
ORD_001704,4,PROD_000498,SELL_000027,2024-08-24,192.91,5.9
ORD_001705,1,PROD_000190,SELL_000013,2024-03-11,321.6,25.22
ORD_001706,1,PROD_000398,SELL_000014,2024-06-03,385.82,42.32
ORD_001707,1,PROD_000480,SELL_000029,2024-09-02,463.19,39.07
ORD_001707,2,PROD_000436,SELL_000045,2024-10-06,259.57,35.4
ORD_001707,3,PROD_000109,SELL_000048,2024-09-07,53.98,49.43
ORD_001708,1,PROD_000301,SELL_000035,2024-08-30,13.87,6.4
ORD_001708,2,PROD_000415,SELL_000045,2024-06-20,131.6,13.29
ORD_001708,3,PROD_000479,SELL_000038,2024-10-09,371.92,8.39
ORD_001708,4,PROD_000091,SELL_000046,2024-03-18,330.81,39.95
ORD_001708,5,PROD_000338,SELL_000040,2024-07-19,402.52,19.85
ORD_001709,1,PROD_000433,SELL_000013,2024-11-27,248.49,39.18
ORD_001709,2,PROD_000139,SELL_000019,2024-06-20,65.75,33.18
ORD_001709,3,PROD_000475,SELL_000025,2024-03-21,470.27,11.89
ORD_001710,1,PROD_000494,SELL_000043,2024-04-16,394.61,39.72
ORD_001710,2,PROD_000426,SELL_000017,2024-12-13,141.73,49.22
ORD_001710,3,PROD_000302,SELL_000037,2024-12-18,369.56,10.49
ORD_001710,4,PROD_000266,SELL_000004,2024-08-18,46.83,35.5
ORD_001710,5,PROD_000483,SELL_000025,2024-01-24,458.76,24.46
ORD_001711,1,PROD_000409,SELL_000042,2024-04-14,306.55,16.83
ORD_001711,2,PROD_000039,SELL_000003,2024-07-16,332.43,28.82
ORD_001711,3,PROD_000266,SELL_000047,2024-03-19,312.01,8.18
ORD_001711,4,PROD_000075,SELL_000038,2024-09-22,499.97,22.0
ORD_001711,5,PROD_000157,SELL_000045,2024-04-05,247.52,21.8
ORD_001712,1,PROD_000408,SELL_000007,2024-01-31,130.28,34.29
ORD_001712,2,PROD_000325,SELL_000001,2024-07-04,194.54,19.99
ORD_001712,3,PROD_000489,SELL_000042,2024-08-01,457.33,19.22
ORD_001712,4,PROD_000018,SELL_000044,2024-10-25,197.83,18.5
ORD_001713,1,PROD_000110,SELL_000021,2024-03-28,278.09,29.58
ORD_001713,2,PROD_000299,SELL_000044,2024-01-02,341.91,47.45
ORD_001714,1,PROD_000389,SELL_000049,2024-09-23,468.63,39.31
ORD_001714,2,PROD_000269,SELL_000005,2024-02-17,443.35,5.16
ORD_001714,3,PROD_000051,SELL_000019,2024-11-02,374.83,46.13
ORD_001714,4,PROD_000105,SELL_000046,2024-07-24,22.58,40.1
ORD_001714,5,PROD_000212,SELL_000033,2024-01-17,258.72,20.02
ORD_001715,1,PROD_000340,SELL_000033,2024-05-27,137.92,39.64
ORD_001715,2,PROD_000108,SELL_000032,2024-03-10,391.99,42.82
ORD_001715,3,PROD_000089,SELL_000028,2024-12-30,252.23,27.31
ORD_001715,4,PROD_000214,SELL_000014,2024-10-14,392.86,15.06
ORD_001715,5,PROD_000483,SELL_000005,2024-10-28,47.2,46.5
ORD_001716,1,PROD_000411,SELL_000020,2024-04-30,261.11,18.37
ORD_001717,1,PROD_000024,SELL_000050,2024-10-30,491.85,30.65
ORD_001717,2,PROD_000250,SELL_000022,2024-07-12,261.18,40.42
ORD_001718,1,PROD_000061,SELL_000036,2024-03-04,282.51,48.23
ORD_001718,2,PROD_000034,SELL_000034,2024-08-30,146.84,12.48
